participantNum,fileNum,name@STRING,F0semitoneFrom27.5Hz_sma3nz_amean@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_stddevNorm@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_percentile20.0@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_percentile50.0@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_percentile80.0@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope@NUMERIC,loudness_sma3_amean@NUMERIC,loudness_sma3_stddevNorm@NUMERIC,loudness_sma3_percentile20.0@NUMERIC,loudness_sma3_percentile50.0@NUMERIC,loudness_sma3_percentile80.0@NUMERIC,loudness_sma3_pctlrange0-2@NUMERIC,loudness_sma3_meanRisingSlope@NUMERIC,loudness_sma3_stddevRisingSlope@NUMERIC,loudness_sma3_meanFallingSlope@NUMERIC,loudness_sma3_stddevFallingSlope@NUMERIC,jitterLocal_sma3nz_amean@NUMERIC,jitterLocal_sma3nz_stddevNorm@NUMERIC,shimmerLocaldB_sma3nz_amean@NUMERIC,shimmerLocaldB_sma3nz_stddevNorm@NUMERIC,HNRdBACF_sma3nz_amean@NUMERIC,HNRdBACF_sma3nz_stddevNorm@NUMERIC,logRelF0-H1-H2_sma3nz_amean@NUMERIC,logRelF0-H1-H2_sma3nz_stddevNorm@NUMERIC,logRelF0-H1-A3_sma3nz_amean@NUMERIC,logRelF0-H1-A3_sma3nz_stddevNorm@NUMERIC,F1frequency_sma3nz_amean@NUMERIC,F1frequency_sma3nz_stddevNorm@NUMERIC,F1bandwidth_sma3nz_amean@NUMERIC,F1bandwidth_sma3nz_stddevNorm@NUMERIC,F1amplitudeLogRelF0_sma3nz_amean@NUMERIC,F1amplitudeLogRelF0_sma3nz_stddevNorm@NUMERIC,F2frequency_sma3nz_amean@NUMERIC,F2frequency_sma3nz_stddevNorm@NUMERIC,F2amplitudeLogRelF0_sma3nz_amean@NUMERIC,F2amplitudeLogRelF0_sma3nz_stddevNorm@NUMERIC,F3frequency_sma3nz_amean@NUMERIC,F3frequency_sma3nz_stddevNorm@NUMERIC,F3amplitudeLogRelF0_sma3nz_amean@NUMERIC,F3amplitudeLogRelF0_sma3nz_stddevNorm@NUMERIC,alphaRatioV_sma3nz_amean@NUMERIC,alphaRatioV_sma3nz_stddevNorm@NUMERIC,hammarbergIndexV_sma3nz_amean@NUMERIC,hammarbergIndexV_sma3nz_stddevNorm@NUMERIC,slopeV0-500_sma3nz_amean@NUMERIC,slopeV0-500_sma3nz_stddevNorm@NUMERIC,slopeV500-1500_sma3nz_amean@NUMERIC,slopeV500-1500_sma3nz_stddevNorm@NUMERIC,alphaRatioUV_sma3nz_amean@NUMERIC,hammarbergIndexUV_sma3nz_amean@NUMERIC,slopeUV0-500_sma3nz_amean@NUMERIC,slopeUV500-1500_sma3nz_amean@NUMERIC,loudnessPeaksPerSec@NUMERIC,VoicedSegmentsPerSec@NUMERIC,MeanVoicedSegmentLengthSec@NUMERIC,StddevVoicedSegmentLengthSec@NUMERIC,MeanUnvoicedSegmentLength@NUMERIC,StddevUnvoicedSegmentLength@NUMERIC,class@NUMERIC
42,8,unknown,22.11545,0.2088401,18.31688,23.19434,25.55089,7.234005,185.5414,241.3514,91.13258,173.5724,1.077687,0.7321876,0.3267638,0.872196,1.796643,1.469879,18.27617,8.62397,18.21523,10.71464,0.06401912,1.316765,1.870697,0.8049265,0.7338981,6.815343,5.606087,2.817461,28.77214,0.3213295,476.3325,0.4106033,1161.059,0.2394484,-78.31554,-1.154435,1489.907,0.1863507,-88.96002,-0.9216636,2738.627,0.09520978,-93.80869,-0.8315116,-16.76817,-0.4511241,24.82637,0.354671,0.02996664,1.07491,-0.02371879,-0.530235,-7.089418,14.04093,0.001496378,-0.009534271,3.883495,3.141593,0.1897183,0.1902405,0.1229032,0.148654,
42,9,unknown,21.88733,0.243383,16.89244,23.2721,25.1023,8.209852,270.5861,480.1332,130.2893,126.672,1.055313,0.7274561,0.3062131,0.897616,1.759082,1.452869,16.79682,8.696689,17.01524,10.94009,0.07019934,1.394595,1.818355,0.8149135,0.5932733,8.669213,6.607998,2.954883,29.67368,0.3864504,488.1375,0.3830565,1166.752,0.2131631,-75.46233,-1.165903,1533.399,0.1883804,-86.15008,-0.9217845,2745.796,0.08938518,-91.06772,-0.8300099,-17.40784,-0.4428956,25.83508,0.3540112,0.0250143,1.392732,-0.02191307,-0.5510301,-6.831819,14.04911,-0.0006019959,-0.008758241,3.413353,3.607666,0.169375,0.1713355,0.09975903,0.1063748,
43,0,unknown,22.16702,0.1672362,21.13763,23.36234,24.6257,3.488068,150.3921,133.4691,168.596,275.9295,0.898245,0.7875254,0.2737356,0.7156435,1.417506,1.14377,15.29273,8.915466,13.07856,8.095022,0.06012586,1.684501,1.719586,0.8188113,1.237689,3.820401,5.137067,3.109637,25.78798,0.4464299,492.4066,0.4071637,1225.828,0.1672305,-89.16497,-1.030245,1484.065,0.2021064,-95.87466,-0.8908194,2559.958,0.1184144,-99.85725,-0.8215144,-16.70294,-0.391045,25.67508,0.2955672,0.02809623,1.164196,-0.02315289,-0.5541804,-8.702844,16.76697,-0.000673037,-0.008676097,2.933985,3.307472,0.1639506,0.1687769,0.1283784,0.1540536,
43,1,unknown,22.10798,0.1948952,20.64136,23.30843,24.66461,4.023252,219.2606,280.2684,88.9127,85.02048,0.9148418,0.7683567,0.2726096,0.7624007,1.430501,1.157892,16.23461,10.82525,12.52856,8.271133,0.06022374,1.296823,1.718254,0.7774773,0.6246691,7.788953,5.172974,2.94407,24.57614,0.4161609,486.6209,0.3874156,1223.373,0.1847693,-78.01889,-1.137254,1470.223,0.1904985,-85.10524,-0.9716805,2558.301,0.1079129,-89.4434,-0.8875684,-16.02104,-0.4281494,24.74013,0.3194646,0.02364709,1.424281,-0.02277273,-0.5671406,-8.138601,16.16772,-0.006411673,-0.008481282,3.26907,3.487395,0.1714458,0.1946645,0.1019481,0.1056094,
43,2,unknown,21.73095,0.1693994,20.41817,22.90585,24.22437,3.806198,176.038,189.7253,69.55444,73.31654,0.8781499,0.7365318,0.2752562,0.7388561,1.353387,1.078131,15.47534,8.791978,12.30152,8.607005,0.06473024,1.742643,1.731767,0.7900232,1.030439,4.709439,5.926823,2.410972,26.92139,0.3800034,513.6115,0.3918829,1241.111,0.1742263,-79.8582,-1.133506,1516.708,0.2037443,-87.349,-0.9602798,2592.583,0.1207861,-91.48747,-0.8814212,-17.32615,-0.3764835,26.33226,0.2920026,0.02231556,1.451678,-0.02411762,-0.5245558,-8.522561,16.46523,-0.0004465002,-0.008372537,3.502919,3.012552,0.1963889,0.1897975,0.1248485,0.1286673,
43,3,unknown,22.13007,0.1728739,20.76621,23.30547,24.59965,3.833443,182.5621,249.9754,102.9387,150.6538,1.002825,0.7809808,0.2774783,0.8276478,1.576796,1.299318,18.29546,10.49658,15.27304,9.258648,0.06952818,1.557757,1.791997,0.7921225,0.9675021,4.913176,5.522212,3.509943,24.72337,0.5453531,503.7624,0.4036342,1232.658,0.1651075,-75.41749,-1.181783,1504.114,0.2017628,-82.70018,-1.005935,2578.046,0.118188,-87.15153,-0.9156721,-16.32153,-0.3926439,25.25026,0.3065125,0.02819429,1.114619,-0.02345173,-0.5516558,-8.301618,16.09654,0.001354886,-0.008505284,3.394803,3.359933,0.180875,0.1993502,0.1047945,0.1020893,
43,4,unknown,21.96027,0.1844064,20.73214,23.06993,24.33668,3.604538,175.1249,200.0206,104.6716,197.6293,0.8334276,0.7298492,0.270907,0.6869789,1.356974,1.086067,14.4812,8.549718,12.35345,8.384761,0.05987018,1.582166,1.656054,0.7726615,1.164564,4.180065,6.053892,2.376693,26.15863,0.5192091,513.6199,0.3972275,1228.402,0.1663726,-85.52803,-1.061227,1521.79,0.2051233,-92.07397,-0.9191506,2600.419,0.1170412,-96.02156,-0.8471209,-16.85752,-0.4027134,25.61892,0.3010778,0.02297144,1.382046,-0.02367911,-0.5489323,-7.968495,16.16264,-0.00453552,-0.007399602,3.434817,3.206883,0.1758537,0.1980204,0.1256,0.1270616,
43,5,unknown,22.05307,0.1818296,21.11045,23.06519,24.52922,3.41877,191.691,238.7472,111.4268,247.1345,0.9331567,0.7387251,0.277983,0.816327,1.428385,1.150402,15.40715,9.149778,13.2006,9.246998,0.06500018,1.797785,1.682597,0.7796978,1.288802,3.705633,5.133311,2.349612,26.34763,0.3967383,500.2272,0.3898807,1224.938,0.1674049,-76.42926,-1.176687,1511.755,0.2063134,-84.06935,-0.9921803,2596.485,0.1246865,-88.2362,-0.9093103,-16.82059,-0.3971632,25.42306,0.3080362,0.02438622,1.29433,-0.02452502,-0.517529,-7.982762,15.83498,-0.0002774594,-0.008328352,3.016143,2.982531,0.2037143,0.218195,0.1190769,0.1297302,
43,6,unknown,22.23667,0.1482638,21.44036,23.0484,24.41738,2.977024,210.7421,313.9635,102.8489,142.6266,0.9076942,0.7141768,0.2736704,0.799011,1.438766,1.165096,16.09854,9.628166,12.06679,7.662879,0.06548292,1.710037,1.756982,0.7826246,1.493559,3.069764,5.570546,2.001186,27.09136,0.3203154,502.563,0.4151561,1223.111,0.1725223,-80.18331,-1.134419,1500.772,0.2055139,-87.78873,-0.9585615,2575.129,0.1161957,-91.91843,-0.880104,-17.38568,-0.3927769,26.15877,0.3035775,0.02717138,1.180846,-0.02429781,-0.5263175,-7.536881,15.74131,-0.002819137,-0.006934817,3.454086,3.000845,0.1961972,0.2104614,0.1363333,0.147139,
43,7,unknown,22.63537,0.1678375,22.19689,23.80716,24.88993,2.693047,144.354,171.5116,76.76154,90.43461,0.8948482,0.743916,0.2717849,0.7381645,1.455201,1.183416,16.18246,8.822083,12.29031,7.918834,0.05591898,1.422314,1.553826,0.7805982,1.630772,2.992033,5.60559,1.923689,26.92443,0.335548,509.6698,0.3959719,1233.539,0.1826255,-77.8492,-1.142271,1515.318,0.2005052,-85.23049,-0.9689513,2602.557,0.117807,-89.48992,-0.8868374,-17.13862,-0.4185405,25.86402,0.3058002,0.0224708,1.552281,-0.02340596,-0.5620089,-7.667219,15.7049,-0.005891833,-0.006785156,3.431764,3.28,0.1829268,0.213938,0.1086842,0.09386922,
43,8,unknown,21.58398,0.1954221,19.9002,22.52911,23.93395,4.033756,129.5165,156.3667,119.6779,162.0711,0.8666514,0.7691631,0.2723684,0.7066472,1.375651,1.103282,15.28644,9.328288,12.77334,8.536363,0.05288914,1.322108,1.740549,0.793,0.4906465,10.13817,7.448431,1.900951,26.20335,0.4390285,520.9607,0.4064834,1225.035,0.1989924,-75.78419,-1.154903,1540.606,0.211588,-83.27771,-0.972627,2620.742,0.1206418,-87.07955,-0.8974134,-16.75113,-0.3899708,25.51076,0.2995399,0.01905564,1.686089,-0.02316666,-0.5704607,-8.755103,16.98141,-0.007242287,-0.007927599,3.127506,3.776617,0.1611702,0.1845112,0.102,0.1050587,
43,9,unknown,21.67693,0.1908451,16.70402,23.4427,24.62814,7.92412,120.1367,93.22726,125.8854,189.2874,0.9277158,0.8098702,0.2714505,0.6944307,1.562931,1.291481,18.4869,11.68318,13.58855,8.175521,0.05924644,1.450833,1.748626,0.8124672,0.6843939,7.366169,4.948643,3.391637,24.53531,0.4841557,511.3264,0.3783754,1218.778,0.1680588,-86.68683,-1.048891,1509.833,0.1968344,-93.0268,-0.9124525,2584.596,0.1147084,-97.01271,-0.8407171,-16.1248,-0.3952493,24.99465,0.310412,0.0278682,1.201271,-0.02341143,-0.5650615,-8.633078,16.82858,-0.003486106,-0.007934844,2.97216,3.583553,0.1541053,0.1798742,0.1171429,0.1227616,
44,0,unknown,20.60976,0.1179306,19.50272,20.84785,22.11484,2.612125,116.3891,120.6282,113.1738,126.4858,0.9777608,0.6602285,0.3548594,0.873027,1.496342,1.141482,18.72312,11.49966,14.13504,8.532926,0.05997613,1.363986,1.959372,0.8076954,1.151484,3.654388,0.999357,13.58637,28.77758,0.4703579,503.8625,0.3540503,1319.904,0.1832552,-72.37392,-1.188148,1498.286,0.1987691,-83.51208,-0.9334595,2536.884,0.1512103,-88.21916,-0.8463047,-20.61254,-0.383199,29.6156,0.3041629,0.005574209,4.909744,-0.02595448,-0.4611822,-8.686565,16.13412,0.006719308,-0.01218927,4.018913,2.960916,0.216,0.2199818,0.1094203,0.1026163,
44,1,unknown,20.44573,0.1326137,19.58105,20.86685,22.28429,2.703238,117.3265,168.3564,80.99673,102.8028,0.9323801,0.6992616,0.3321099,0.760162,1.46682,1.13471,18.27116,10.80437,13.62015,8.954087,0.05912296,1.211779,1.967497,0.7849224,0.8681712,5.02275,3.010096,5.046409,28.11077,0.4041707,511.1758,0.3423711,1299.278,0.1783307,-80.22797,-1.093106,1501.002,0.2001341,-90.18173,-0.8833043,2544.291,0.1455356,-94.26151,-0.8115428,-20.19217,-0.3965425,29.28477,0.3149391,0.00585329,4.547945,-0.025339,-0.5116159,-7.267531,14.42796,-0.001703411,-0.009595137,4.232365,2.993763,0.2013889,0.2020128,0.12,0.1112748,
44,2,unknown,20.38595,0.124174,19.71631,20.81825,21.87137,2.15506,148.7682,226.5449,116.3011,220.2144,0.9816279,0.678626,0.3550544,0.8172385,1.530129,1.175074,17.61188,11.02926,13.286,7.911714,0.05486492,1.42311,1.774637,0.8099573,1.256419,3.435488,1.135176,13.93565,27.81569,0.5465798,532.3771,0.3635848,1314.442,0.1864225,-68.46667,-1.210131,1539.755,0.2079039,-79.48615,-0.9487389,2604.652,0.1447221,-83.94158,-0.8627932,-20.40132,-0.3874369,29.45735,0.3020563,0.0004365926,67.89352,-0.0244237,-0.4833484,-8.299245,15.23675,0.0002733364,-0.01207472,4.085931,3.209459,0.2059211,0.2359705,0.09185714,0.07916154,
44,3,unknown,20.28537,0.1174196,19.38467,20.60108,21.95368,2.56901,146.2059,195.7413,93.22549,110.8145,1.106077,0.7022532,0.4219829,0.9024783,1.751368,1.329385,20.53866,13.73035,17.15599,10.48617,0.0589569,1.218173,1.820853,0.8307698,1.154515,3.685365,1.360469,8.667491,29.0444,0.390691,514.8736,0.3774902,1324.17,0.1732649,-65.82868,-1.272287,1493.566,0.2068533,-76.91945,-0.9907335,2569.96,0.1421593,-82.12846,-0.8858763,-20.31628,-0.3656706,29.97643,0.2912706,0.005464019,5.117215,-0.02464401,-0.444954,-8.14772,14.79542,0.01407223,-0.01333569,3.508772,2.779064,0.2423333,0.2499425,0.1043636,0.1076486,
44,4,unknown,20.912,0.1157957,20.26633,21.04049,22.21394,1.947611,100.4486,108.0336,89.96881,187.079,0.9929919,0.6203098,0.3649925,0.9079221,1.510821,1.145829,16.64508,8.951025,12.7037,6.983579,0.05833109,1.434779,2.018404,0.7979476,1.28211,3.539179,3.029752,3.955804,32.59023,0.3369951,533.1824,0.3517486,1352.081,0.1610608,-70.28908,-1.207749,1538.112,0.1950016,-81.6869,-0.9421626,2693.407,0.1492074,-87.63908,-0.830654,-21.34127,-0.3594174,31.20676,0.2771619,0.006103877,4.617797,-0.02550225,-0.4769771,-7.441934,14.43946,0.004954368,-0.01059659,4.458599,3.012323,0.2157576,0.2071748,0.1081034,0.1015646,
44,5,unknown,21.12162,0.1163561,20.43147,21.43872,22.69263,2.261152,81.34478,97.73862,91.62729,97.93439,1.010747,0.7354125,0.353885,0.8098198,1.576183,1.222298,18.56294,12.28815,14.98227,9.997884,0.05747458,1.370769,1.881711,0.7962641,1.8731,2.280509,3.415284,2.735754,30.93448,0.3674177,514.3683,0.3562837,1346.396,0.1676013,-70.78432,-1.213725,1496.318,0.2076539,-82.13848,-0.9476134,2561.038,0.1483949,-87.45542,-0.8473992,-21.29258,-0.3575508,31.15616,0.2924882,0.008460961,3.756085,-0.02590138,-0.4361486,-8.324882,15.28634,-0.002126867,-0.01129123,3.467954,2.686042,0.2419672,0.2406809,0.1151724,0.1204051,
44,6,unknown,20.65054,0.1215101,19.95433,21.00043,22.29095,2.336626,196.3341,266.1802,62.92446,68.00008,0.9961084,0.6762195,0.3594542,0.8485372,1.519341,1.159887,18.10311,10.8943,14.71172,8.104196,0.05655462,1.739472,1.833913,0.8098013,1.532384,2.833206,4.475754,2.94341,30.19529,0.3946129,520.4357,0.3412414,1343.396,0.1782365,-70.30299,-1.219417,1497.229,0.1951209,-80.90977,-0.9665514,2540.099,0.1596203,-86.43892,-0.8607137,-20.32997,-0.3763463,31.60048,0.2774115,0.008610665,3.42521,-0.0240727,-0.4947975,-6.661551,13.86208,0.0002244333,-0.008414949,3.960857,2.71028,0.2406897,0.2345051,0.1117857,0.1129492,
44,7,unknown,20.79674,0.1124114,20.11186,20.9556,22.12343,2.011562,211.6765,429.9362,70.4823,100.6767,0.9692606,0.6976212,0.3338549,0.8245963,1.512073,1.178218,19.82039,11.74943,14.08884,7.749155,0.0535634,1.455146,1.841944,0.8513563,1.810731,2.215951,3.559746,2.809041,30.28784,0.410427,544.2873,0.3489077,1320.006,0.1616553,-74.90687,-1.160342,1545.709,0.1956725,-85.28972,-0.9285654,2617.69,0.1608136,-89.99786,-0.8422531,-20.28561,-0.3920365,30.91267,0.3000547,0.005425167,5.263093,-0.02589726,-0.4700453,-6.883026,14.311,-0.002278975,-0.009339801,3.781882,2.688409,0.2344262,0.2146024,0.1289091,0.134876,
44,8,unknown,21.38494,0.09975015,20.40109,21.59513,22.68721,2.286116,115.8382,117.366,64.62724,82.56281,1.090515,0.6410983,0.4214629,0.9520926,1.688426,1.266964,17.6119,10.36386,14.73613,8.717994,0.05056899,1.256231,1.8529,0.8017202,2.103171,1.938679,0.9058576,9.062376,30.58884,0.3848823,519.4285,0.3651535,1323.582,0.1739119,-66.20736,-1.246888,1504.635,0.200657,-77.90564,-0.9596094,2574.671,0.1430105,-82.86195,-0.8616591,-21.45322,-0.3811185,30.73686,0.3084257,0.004951939,6.311887,-0.02500854,-0.4696876,-7.616376,14.38372,0.007733014,-0.01336836,4.295837,2.885042,0.2346154,0.2140387,0.09999999,0.07858925,
44,9,unknown,21.31148,0.1215509,20.39694,21.67716,22.80395,2.407005,169.7333,186.8657,78.82108,99.82908,0.9515272,0.6727086,0.3610637,0.7989924,1.474279,1.113216,17.92324,9.421157,13.88728,10.19158,0.06465136,1.522088,1.893558,0.7886713,1.59329,2.620966,2.946446,4.405313,29.31428,0.3992897,534.8886,0.3641468,1324.703,0.1669199,-73.02863,-1.162659,1559.11,0.1913511,-83.45011,-0.9251133,2631.368,0.1511918,-87.85085,-0.8435612,-20.3688,-0.3869865,28.94888,0.3029829,0.005674071,4.936844,-0.02492975,-0.4899762,-7.787014,14.81456,0.005947405,-0.01237341,4.022989,2.995392,0.2144872,0.2032155,0.1140298,0.1130587,
45,0,unknown,26.60342,0.2686958,18.52555,29.87125,32.0038,13.47825,390.5337,483.1332,189.08,241.7093,1.208679,0.6930395,0.3908072,1.09545,1.858936,1.468129,20.88164,15.59358,18.62334,13.29608,0.1009451,1.534269,1.939049,0.7777137,3.042991,1.884545,3.67362,4.234412,28.83601,0.5443866,522.5833,0.3355658,1340.144,0.1783334,-86.82168,-1.087252,1532.191,0.1827784,-94.21449,-0.9172909,2590.16,0.178089,-99.43557,-0.8218641,-17.38265,-0.4096091,28.68989,0.3276393,0.05068209,0.6273329,-0.02742536,-0.3875513,-5.505712,11.94231,0.002651612,-0.009458518,4.200179,2.866099,0.1934375,0.1900181,0.1457627,0.1652138,
45,1,unknown,27.06676,0.2452098,19.5718,30.80661,32.73409,13.16229,272.2429,341.8488,144.2242,119.4595,1.462207,0.6811075,0.4799425,1.335187,2.304431,1.824489,22.57341,13.48521,23.0241,14.82303,0.1023777,1.514652,2.05198,0.6964935,2.935493,1.834086,4.809773,2.417309,31.85392,0.3794772,552.84,0.3367113,1313.982,0.2062874,-82.43518,-1.133304,1598.086,0.1823323,-91.00931,-0.9311416,2693.851,0.1649948,-96.83212,-0.8262894,-18.21897,-0.426973,29.39789,0.3558261,0.05571348,0.5891946,-0.02949942,-0.4039592,-4.580127,10.92362,0.004970246,-0.01091051,4.402225,2.786809,0.2073333,0.2029274,0.1398214,0.1379245,
45,9,unknown,28.06222,0.2360127,19.94227,30.6108,32.66928,12.72701,297.6465,251.7454,144.8654,120.1571,1.451834,0.6649644,0.5363774,1.339596,2.143511,1.607134,23.19227,14.18309,22.01762,15.53372,0.0844542,1.663359,1.814639,0.8013721,3.462961,1.513731,4.525791,2.549489,32.25581,0.3471809,548.8035,0.326771,1332.72,0.1953899,-79.61291,-1.143981,1576.006,0.1811576,-87.88965,-0.9414444,2699.332,0.164395,-94.43969,-0.8216049,-18.13038,-0.4121381,29.91662,0.3386014,0.05464272,0.5871522,-0.03037202,-0.3319201,-4.983077,11.23325,0.009484828,-0.01163763,3.869347,3.025719,0.1975,0.1888794,0.1216364,0.1239173,
46,0,unknown,24.0962,0.2023225,21.38992,24.904,27.88092,6.491001,247.1446,319.9203,103.8702,217.6547,0.6620299,0.6156754,0.2931317,0.5704122,0.9630377,0.669906,9.789351,5.471698,7.958759,6.171614,0.06667154,1.567369,1.637023,0.8258206,2.827472,1.688805,6.616767,2.208599,27.38319,0.3631817,574.6244,0.3942938,1304.083,0.1895618,-83.77772,-1.028639,1636.169,0.1780268,-91.73435,-0.8577448,2668.035,0.1402843,-94.5083,-0.8087584,-18.38376,-0.4074338,26.65094,0.3155884,0.01160548,3.220159,-0.02085868,-0.5195806,-6.783429,14.18565,-0.007370074,-0.008090394,3.206562,3.476635,0.1704301,0.16796,0.1077108,0.1027258,
46,1,unknown,23.87055,0.2708416,20.02286,24.55487,27.96731,7.944443,172.5438,194.4217,93.33913,110.1177,0.7200451,0.6710028,0.2896272,0.5926947,1.107094,0.8174666,10.7966,6.717332,7.752158,5.410491,0.06132337,1.553605,1.617376,0.839311,2.457586,2.198739,8.698764,2.170058,27.12316,0.4834177,596.5805,0.3673968,1286.338,0.1781252,-80.07027,-1.068403,1681.375,0.1720426,-88.08218,-0.8908125,2717.951,0.1460752,-90.40739,-0.8459758,-18.1561,-0.4553926,25.83626,0.3483747,0.008792126,4.372912,-0.02045154,-0.5796784,-7.030844,14.27777,-0.00883376,-0.008091229,2.687459,3.125,0.1974468,0.2005256,0.1148193,0.1102064,
46,2,unknown,23.15693,0.3064317,15.83669,23.66199,27.5436,11.70691,315.2783,358.7551,136.8777,261.6186,0.7065949,0.6479551,0.2959502,0.5820501,1.074651,0.7787011,10.67377,6.09464,8.335339,5.530826,0.07818253,1.560414,1.649468,0.7987967,1.821264,2.935556,8.373217,2.371348,25.64292,0.4694103,584.0336,0.3565813,1286.461,0.1705918,-78.50316,-1.066058,1656.065,0.1670617,-85.84624,-0.8960171,2687.522,0.1345673,-88.07244,-0.8521209,-17.49941,-0.4886899,25.08763,0.3781553,0.004680992,7.71457,-0.01920448,-0.5762705,-7.145667,14.49518,-0.007869041,-0.008657306,3.251493,3.688933,0.1688288,0.1987063,0.09080807,0.07117594,
46,3,unknown,24.48654,0.2608034,21.09,25.2654,28.10249,7.012487,339.063,441.3092,76.86076,80.13034,0.741003,0.6310476,0.3022302,0.6356517,1.131385,0.8291548,11.70513,6.260489,8.722568,6.103576,0.07021929,1.428533,1.632441,0.7999581,2.818983,1.802916,6.965283,2.21505,26.85096,0.41098,581.684,0.3625312,1287.118,0.1930515,-78.70083,-1.078703,1654.053,0.1722119,-86.89436,-0.8896502,2691.442,0.1381156,-89.07538,-0.8472829,-17.97305,-0.4719613,25.78374,0.3702583,0.00900181,4.068037,-0.01998527,-0.5595049,-6.596695,14.16702,-0.005690401,-0.008514796,3.312629,3.318355,0.1877083,0.192908,0.09802197,0.09807176,
46,4,unknown,24.30093,0.2931912,20.32562,24.87194,27.98506,7.659437,321.391,387.9605,83.60443,69.04221,0.7043528,0.6809368,0.2872772,0.5722724,1.045438,0.7581605,12.10905,7.122706,7.768739,6.35395,0.0639507,1.533415,1.617122,0.810452,2.543038,2.122918,7.908,2.258379,26.00507,0.3920061,583.1074,0.396154,1278.723,0.1889582,-82.98436,-1.02023,1665.058,0.1771657,-90.05878,-0.8600592,2698.185,0.1400751,-91.62538,-0.8258925,-17.60467,-0.5040459,26.30164,0.383554,0.006275894,5.683959,-0.01939049,-0.5833111,-6.678851,14.31065,-0.005315751,-0.007465277,3.096086,3.636364,0.1666667,0.1728784,0.09855555,0.09383865,
46,5,unknown,24.47945,0.2910675,20.73035,24.75497,28.5239,7.79355,256.5165,338.7053,111.5622,177.4973,0.7978678,0.6674847,0.2955915,0.7013653,1.222756,0.9271646,12.46465,7.023554,10.45886,7.926561,0.05732481,1.511435,1.558952,0.8173913,2.413172,2.237733,7.927074,2.168554,26.78522,0.4351644,583.6952,0.3721908,1285.321,0.190679,-72.54559,-1.124004,1666.629,0.1701708,-80.57699,-0.9238131,2693.091,0.141259,-82.90572,-0.8744132,-17.68163,-0.5001568,25.11352,0.3841974,0.01215425,3.077395,-0.02105146,-0.5617698,-7.310729,14.44335,-0.004957511,-0.009006456,3.15516,3.684407,0.1777778,0.1809378,0.07879121,0.08554716,
46,6,unknown,23.61186,0.2662784,19.12719,24.14042,27.89809,8.770893,312.0092,701.1292,98.51765,135.4522,0.7910721,0.6747141,0.2909051,0.6739643,1.227194,0.9362886,12.70167,6.774369,10.09594,7.206644,0.06721266,1.655102,1.633377,0.7844143,2.214146,2.368853,6.482767,2.625292,25.96068,0.5326582,573.5031,0.3657746,1298.81,0.1724154,-71.65267,-1.146933,1653.005,0.1710293,-80.85121,-0.9248826,2687.667,0.1305039,-83.09943,-0.879167,-18.24454,-0.46297,26.18742,0.3512144,0.01014665,3.585184,-0.02198438,-0.5605793,-6.856299,14.21817,-0.004255001,-0.009175921,3.279293,3.469915,0.1887234,0.1974316,0.08569767,0.07005879,
46,7,unknown,24.06437,0.2526035,20.96409,24.61279,27.85948,6.895395,307.3918,397.8989,72.19147,53.51616,0.7922538,0.6618603,0.2975353,0.6813466,1.213353,0.9158177,12.99936,6.977922,10.15764,7.398088,0.06097039,1.417355,1.585308,0.8107266,2.710344,1.816379,7.584393,2.263754,27.44928,0.4064032,572.574,0.357106,1289.4,0.1784712,-79.04124,-1.079149,1654.221,0.1672719,-87.07542,-0.89417,2699.309,0.1296432,-89.63995,-0.8453479,-18.33618,-0.4568472,25.93163,0.351236,0.01255686,2.98826,-0.02260114,-0.5343182,-7.106761,14.41858,-0.004018096,-0.008755189,3.355215,3.361345,0.1840217,0.2140553,0.1011905,0.09663879,
46,8,unknown,24.63096,0.2373468,21.17412,25.06351,28.16386,6.989738,152.8958,109.1351,56.83269,49.52872,0.8273504,0.6604838,0.3240094,0.7006541,1.262506,0.9384962,12.34427,6.512126,11.07439,8.59719,0.06727812,1.687326,1.597774,0.8188269,2.887715,1.733907,6.867143,2.346973,27.22068,0.4327915,567.2815,0.3919199,1287.324,0.188223,-81.19818,-1.054501,1650.685,0.1813089,-88.69817,-0.879167,2682.448,0.1447442,-91.46465,-0.8294829,-18.43908,-0.4624375,26.60951,0.3525147,0.008636608,4.443286,-0.0227867,-0.4972232,-6.528634,14.03423,-0.0066332,-0.009579073,3.506698,3.316226,0.1844047,0.1726775,0.1001235,0.1150361,
